"date_format(`log_date`,'%Y-%m-%d')";"date_format(`log_date`,'%H')";"count(*)";"TRAKKER";"log_op";"log_offre";"log_service";"ERREURE"
"2019-01-09";"05";"1";"0";"53";"7268";"sendpin";"NOK;011"
"2019-01-09";"05";"4";"0";"53";"7268";"sendpin";"OK"
"2019-01-09";"05";"2";"0";"57";"7414";"sendpin";"NOK;011"
"2019-01-09";"05";"7";"0";"57";"7414";"sendpin";"OK"
"2019-01-09";"05";"9";"0";"71";"44";"sendpin";"NOK;011"
"2019-01-09";"05";"28";"0";"71";"44";"sendpin";"OK"
"2019-01-09";"05";"21";"0";"71";"119";"sendpin";"NOK;011"
"2019-01-09";"05";"12";"0";"71";"119";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"71";"145";"sendpin";"NOK;006"
"2019-01-09";"05";"4";"0";"71";"145";"sendpin";"NOK;011"
"2019-01-09";"05";"1";"0";"71";"145";"sendpin";"NOK;013"
"2019-01-09";"05";"12";"0";"71";"145";"sendpin";"OK"
"2019-01-09";"05";"4";"0";"71";"5624";"sendpin";"NOK;011"
"2019-01-09";"05";"12";"0";"71";"5624";"sendpin";"OK"
"2019-01-09";"05";"2";"0";"71";"6450";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"71";"6692";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"71";"7088";"sendpin";"NOK;011"
"2019-01-09";"05";"8";"0";"71";"7088";"sendpin";"OK"
"2019-01-09";"05";"2";"0";"71";"7240";"sendpin";"NOK;001"
"2019-01-09";"05";"4";"0";"71";"7240";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"71";"7292";"sendpin";"NOK;011"
"2019-01-09";"05";"1";"0";"71";"7292";"sendpin";"OK"
"2019-01-09";"05";"6";"0";"71";"7294";"sendpin";"NOK;006"
"2019-01-09";"05";"5";"0";"71";"7294";"sendpin";"NOK;011"
"2019-01-09";"05";"21";"0";"71";"7294";"sendpin";"OK"
"2019-01-09";"05";"2";"0";"92";"206";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"92";"6076";"sendpin";"NOK;004"
"2019-01-09";"05";"5";"0";"92";"6076";"sendpin";"NOK;006"
"2019-01-09";"05";"14";"0";"92";"6076";"sendpin";"NOK;011"
"2019-01-09";"05";"46";"0";"92";"6076";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"92";"7134";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"93";"206";"sendpin";"OK"
"2019-01-09";"05";"30";"0";"93";"6076";"sendpin";"NOK;011"
"2019-01-09";"05";"51";"0";"93";"6076";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"93";"7134";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"93";"7198";"sendpin";"OK"
"2019-01-09";"05";"3";"0";"93";"7266";"sendpin";"NOK;011"
"2019-01-09";"05";"2";"0";"94";"160";"sendpin";"NOK;001"
"2019-01-09";"05";"2";"0";"94";"7134";"sendpin";"NOK;004"
"2019-01-09";"05";"8";"0";"94";"7134";"sendpin";"NOK;011"
"2019-01-09";"05";"30";"0";"94";"7134";"sendpin";"OK"
"2019-01-09";"05";"2";"0";"1022";"53";"sendpin";"NOK;003"
"2019-01-09";"05";"4";"0";"1022";"53";"sendpin";"NOK;006"
"2019-01-09";"05";"55";"0";"1022";"53";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"1022";"123";"sendpin";"OK"
"2019-01-09";"05";"2";"0";"1022";"198";"sendpin";"NOK;006"
"2019-01-09";"05";"8";"0";"1022";"198";"sendpin";"OK"
"2019-01-09";"05";"8";"0";"1023";"53";"sendpin";"NOK;003"
"2019-01-09";"05";"4";"0";"1023";"53";"sendpin";"NOK;006"
"2019-01-09";"05";"22";"0";"1023";"53";"sendpin";"OK"
"2019-01-09";"05";"2";"0";"1023";"198";"sendpin";"OK"
"2019-01-09";"05";"25";"0";"1024";"121";"sendpin";"OK"
"2019-01-09";"05";"18";"0";"1024";"200";"sendpin";"NOK;003"
"2019-01-09";"05";"4";"0";"1024";"200";"sendpin";"NOK;011"
"2019-01-09";"05";"87";"0";"1024";"200";"sendpin";"OK"
"2019-01-09";"05";"3";"0";"1024";"7278";"sendpin";"NOK;003"
"2019-01-09";"05";"9";"0";"1024";"7278";"sendpin";"NOK;006"
"2019-01-09";"05";"4";"0";"1024";"7278";"sendpin";"NOK;011"
"2019-01-09";"05";"37";"0";"1024";"7278";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"1025";"121";"sendpin";"OK"
"2019-01-09";"05";"7";"0";"1025";"200";"sendpin";"NOK;003"
"2019-01-09";"05";"2";"0";"1025";"200";"sendpin";"NOK;011"
"2019-01-09";"05";"22";"0";"1025";"200";"sendpin";"OK"
"2019-01-09";"05";"6";"0";"1025";"7278";"sendpin";"NOK;003"
"2019-01-09";"05";"7";"0";"1025";"7278";"sendpin";"NOK;011"
"2019-01-09";"05";"38";"0";"1025";"7278";"sendpin";"OK"
"2019-01-09";"05";"12";"0";"1027";"65";"sendpin";"NOK;003"
"2019-01-09";"05";"1";"0";"1027";"65";"sendpin";"NOK;011"
"2019-01-09";"05";"5";"0";"1027";"65";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"1030";"7326";"sendpin";"OK"
"2019-01-09";"05";"3";"0";"1031";"65";"sendpin";"NOK;003"
"2019-01-09";"05";"1";"0";"1031";"65";"sendpin";"NOK;006"
"2019-01-09";"05";"33";"0";"1031";"65";"sendpin";"OK"
"2019-01-09";"05";"1";"0";"1066";"7382";"sendpin";"NOK;003"
"2019-01-09";"05";"1";"0";"1066";"7382";"sendpin";"NOK;006"
"2019-01-09";"05";"2";"0";"1066";"7382";"sendpin";"NOK;011"
"2019-01-09";"05";"2";"0";"1066";"7382";"sendpin";"OK"
"2019-01-09";"06";"21";"0";"1";"260";"sendpin";"NOK;011"
"2019-01-09";"06";"46";"0";"1";"260";"sendpin";"OK"
"2019-01-09";"06";"2";"0";"2";"18";"sendpin";"NOK;011"
"2019-01-09";"06";"4";"0";"2";"18";"sendpin";"OK"
"2019-01-09";"06";"13";"0";"2";"43";"sendpin";"NOK;011"
"2019-01-09";"06";"11";"0";"2";"43";"sendpin";"OK"
"2019-01-09";"06";"8";"0";"2";"49";"sendpin";"OK"
"2019-01-09";"06";"6";"0";"2";"140";"sendpin";"NOK;011"
"2019-01-09";"06";"8";"0";"2";"140";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"2";"158";"sendpin";"NOK;011"
"2019-01-09";"06";"3";"0";"2";"158";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"2";"7076";"sendpin";"OK"
"2019-01-09";"06";"5";"0";"2";"7144";"sendpin";"NOK;011"
"2019-01-09";"06";"11";"0";"2";"7144";"sendpin";"OK"
"2019-01-09";"06";"3";"0";"2";"7146";"sendpin";"NOK;011"
"2019-01-09";"06";"5";"0";"2";"7146";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"31";"1";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"31";"18";"sendpin";"NOK;011"
"2019-01-09";"06";"4";"0";"31";"18";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"31";"43";"sendpin";"NOK;011"
"2019-01-09";"06";"5";"0";"31";"43";"sendpin";"OK"
"2019-01-09";"06";"3";"0";"31";"49";"sendpin";"NOK;011"
"2019-01-09";"06";"5";"0";"31";"49";"sendpin";"OK"
"2019-01-09";"06";"2";"0";"31";"140";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"31";"158";"sendpin";"OK"
"2019-01-09";"06";"7";"0";"31";"7144";"sendpin";"NOK;012"
"2019-01-09";"06";"4";"0";"31";"7144";"sendpin";"OK"
"2019-01-09";"06";"3";"0";"31";"7146";"sendpin";"NOK;011"
"2019-01-09";"06";"2";"0";"31";"7146";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"40";"11";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"40";"24";"sendpin";"NOK;012"
"2019-01-09";"06";"3";"0";"40";"24";"sendpin";"OK"
"2019-01-09";"06";"19";"0";"40";"42";"sendpin";"NOK;011"
"2019-01-09";"06";"12";"0";"40";"42";"sendpin";"OK"
"2019-01-09";"06";"15";"0";"40";"5612";"sendpin";"NOK;011"
"2019-01-09";"06";"27";"0";"40";"5612";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"40";"6206";"sendpin";"OK"
"2019-01-09";"06";"34";"0";"40";"6256";"sendpin";"NOK;011"
"2019-01-09";"06";"13";"0";"40";"6256";"sendpin";"NOK;012"
"2019-01-09";"06";"41";"0";"40";"6256";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"40";"6258";"sendpin";"NOK;011"
"2019-01-09";"06";"7";"0";"40";"6258";"sendpin";"OK"
"2019-01-09";"06";"21";"0";"40";"6732";"sendpin";"NOK;011"
"2019-01-09";"06";"2";"0";"40";"6732";"sendpin";"NOK;012"
"2019-01-09";"06";"47";"0";"40";"6732";"sendpin";"OK"
"2019-01-09";"06";"2";"0";"40";"7150";"sendpin";"NOK;011"
"2019-01-09";"06";"8";"0";"40";"7150";"sendpin";"NOK;012"
"2019-01-09";"06";"8";"0";"40";"7150";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"40";"7194";"sendpin";"NOK;011"
"2019-01-09";"06";"1";"0";"41";"25";"sendpin";"OK"
"2019-01-09";"06";"10";"0";"41";"26";"sendpin";"NOK;011"
"2019-01-09";"06";"5";"0";"41";"26";"sendpin";"OK"
"2019-01-09";"06";"3";"0";"41";"27";"sendpin";"OK"
"2019-01-09";"06";"2";"0";"41";"31";"sendpin";"NOK;011"
"2019-01-09";"06";"2";"0";"41";"31";"sendpin";"OK"
"2019-01-09";"06";"4";"0";"41";"41";"sendpin";"NOK;011"
"2019-01-09";"06";"1";"0";"41";"41";"sendpin";"NOK;012"
"2019-01-09";"06";"5";"0";"41";"41";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"41";"46";"sendpin";"OK"
"2019-01-09";"06";"22";"0";"41";"47";"sendpin";"NOK;011"
"2019-01-09";"06";"4";"0";"41";"47";"sendpin";"NOK;012"
"2019-01-09";"06";"12";"0";"41";"47";"sendpin";"OK"
"2019-01-09";"06";"4";"0";"41";"51";"sendpin";"NOK;011"
"2019-01-09";"06";"2";"0";"41";"51";"sendpin";"NOK;012"
"2019-01-09";"06";"2";"0";"41";"51";"sendpin";"OK"
"2019-01-09";"06";"6";"0";"41";"124";"sendpin";"NOK;011"
"2019-01-09";"06";"8";"0";"41";"124";"sendpin";"OK"
"2019-01-09";"06";"13";"0";"41";"6118";"sendpin";"NOK;011"
"2019-01-09";"06";"7";"0";"41";"6118";"sendpin";"NOK;012"
"2019-01-09";"06";"10";"0";"41";"6118";"sendpin";"OK"
"2019-01-09";"06";"2";"0";"41";"7242";"sendpin";"NOK;006"
"2019-01-09";"06";"4";"0";"41";"7242";"sendpin";"NOK;011"
"2019-01-09";"06";"3";"0";"41";"7242";"sendpin";"NOK;012"
"2019-01-09";"06";"2";"0";"46";"26";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"46";"124";"sendpin";"NOK;011"
"2019-01-09";"06";"1";"0";"46";"6118";"sendpin";"NOK;011"
"2019-01-09";"06";"6";"0";"46";"6118";"sendpin";"OK"
"2019-01-09";"06";"4";"0";"53";"7268";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"57";"7414";"sendpin";"NOK;011"
"2019-01-09";"06";"14";"0";"57";"7414";"sendpin";"OK"
"2019-01-09";"06";"23";"0";"71";"44";"sendpin";"NOK;011"
"2019-01-09";"06";"12";"0";"71";"44";"sendpin";"OK"
"2019-01-09";"06";"8";"0";"71";"119";"sendpin";"NOK;001"
"2019-01-09";"06";"17";"0";"71";"119";"sendpin";"NOK;011"
"2019-01-09";"06";"25";"0";"71";"119";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"71";"145";"sendpin";"NOK;006"
"2019-01-09";"06";"3";"0";"71";"145";"sendpin";"NOK;011"
"2019-01-09";"06";"15";"0";"71";"145";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"71";"5624";"sendpin";"NOK;006"
"2019-01-09";"06";"3";"0";"71";"5624";"sendpin";"NOK;011"
"2019-01-09";"06";"22";"0";"71";"5624";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"71";"6450";"sendpin";"NOK;011"
"2019-01-09";"06";"4";"0";"71";"6450";"sendpin";"OK"
"2019-01-09";"06";"13";"0";"71";"7088";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"71";"7240";"sendpin";"NOK;006"
"2019-01-09";"06";"1";"0";"71";"7240";"sendpin";"NOK;011"
"2019-01-09";"06";"5";"0";"71";"7240";"sendpin";"OK"
"2019-01-09";"06";"4";"0";"71";"7292";"sendpin";"OK"
"2019-01-09";"06";"4";"0";"71";"7294";"sendpin";"NOK;006"
"2019-01-09";"06";"8";"0";"71";"7294";"sendpin";"NOK;011"
"2019-01-09";"06";"22";"0";"71";"7294";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"92";"206";"sendpin";"OK"
"2019-01-09";"06";"4";"0";"92";"6076";"sendpin";"NOK;006"
"2019-01-09";"06";"11";"0";"92";"6076";"sendpin";"NOK;011"
"2019-01-09";"06";"38";"0";"92";"6076";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"93";"160";"sendpin";"NOK;004"
"2019-01-09";"06";"2";"0";"93";"160";"sendpin";"NOK;006"
"2019-01-09";"06";"6";"0";"93";"160";"sendpin";"OK"
"2019-01-09";"06";"3";"0";"93";"206";"sendpin";"OK"
"2019-01-09";"06";"19";"0";"93";"6076";"sendpin";"NOK;004"
"2019-01-09";"06";"1";"0";"93";"6076";"sendpin";"NOK;006"
"2019-01-09";"06";"12";"0";"93";"6076";"sendpin";"NOK;011"
"2019-01-09";"06";"49";"0";"93";"6076";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"93";"7266";"sendpin";"NOK;011"
"2019-01-09";"06";"4";"0";"94";"7134";"sendpin";"NOK;011"
"2019-01-09";"06";"32";"0";"94";"7134";"sendpin";"OK"
"2019-01-09";"06";"2";"0";"1022";"53";"sendpin";"NOK;003"
"2019-01-09";"06";"15";"0";"1022";"53";"sendpin";"NOK;006"
"2019-01-09";"06";"47";"0";"1022";"53";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"1022";"123";"sendpin";"OK"
"2019-01-09";"06";"2";"0";"1022";"198";"sendpin";"OK"
"2019-01-09";"06";"10";"0";"1023";"53";"sendpin";"NOK;003"
"2019-01-09";"06";"8";"0";"1023";"53";"sendpin";"NOK;004"
"2019-01-09";"06";"9";"0";"1023";"53";"sendpin";"NOK;006"
"2019-01-09";"06";"1";"0";"1023";"53";"sendpin";"NOK;011"
"2019-01-09";"06";"28";"0";"1023";"53";"sendpin";"OK"
"2019-01-09";"06";"6";"0";"1023";"198";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"1024";"121";"sendpin";"NOK;003"
"2019-01-09";"06";"35";"0";"1024";"121";"sendpin";"OK"
"2019-01-09";"06";"4";"0";"1024";"200";"sendpin";"NOK;003"
"2019-01-09";"06";"5";"0";"1024";"200";"sendpin";"NOK;004"
"2019-01-09";"06";"2";"0";"1024";"200";"sendpin";"NOK;006"
"2019-01-09";"06";"9";"0";"1024";"200";"sendpin";"NOK;011"
"2019-01-09";"06";"123";"0";"1024";"200";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"1024";"7278";"sendpin";"NOK;003"
"2019-01-09";"06";"1";"0";"1024";"7278";"sendpin";"NOK;006"
"2019-01-09";"06";"4";"0";"1024";"7278";"sendpin";"NOK;011"
"2019-01-09";"06";"46";"0";"1024";"7278";"sendpin";"OK"
"2019-01-09";"06";"2";"0";"1025";"121";"sendpin";"OK"
"2019-01-09";"06";"6";"0";"1025";"200";"sendpin";"NOK;003"
"2019-01-09";"06";"5";"0";"1025";"200";"sendpin";"NOK;011"
"2019-01-09";"06";"40";"0";"1025";"200";"sendpin";"OK"
"2019-01-09";"06";"6";"0";"1025";"7278";"sendpin";"NOK;003"
"2019-01-09";"06";"2";"0";"1025";"7278";"sendpin";"NOK;006"
"2019-01-09";"06";"1";"0";"1025";"7278";"sendpin";"NOK;011"
"2019-01-09";"06";"23";"0";"1025";"7278";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"1027";"65";"sendpin";"NOK;006"
"2019-01-09";"06";"4";"0";"1027";"65";"sendpin";"NOK;011"
"2019-01-09";"06";"8";"0";"1027";"65";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"1030";"7326";"sendpin";"NOK;003"
"2019-01-09";"06";"1";"0";"1030";"7326";"sendpin";"OK"
"2019-01-09";"06";"5";"0";"1031";"65";"sendpin";"NOK;006"
"2019-01-09";"06";"1";"0";"1031";"65";"sendpin";"NOK;011"
"2019-01-09";"06";"42";"0";"1031";"65";"sendpin";"OK"
"2019-01-09";"06";"1";"0";"1064";"7382";"sendpin";"NOK;006"
"2019-01-09";"06";"2";"0";"1064";"7382";"sendpin";"OK"
"2019-01-09";"06";"5";"0";"1066";"7382";"sendpin";"OK"
"2019-01-09";"07";"24";"0";"1";"260";"sendpin";"NOK;011"
"2019-01-09";"07";"102";"0";"1";"260";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"2";"1";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"2";"18";"sendpin";"NOK;011"
"2019-01-09";"07";"1";"0";"2";"18";"sendpin";"OK"
"2019-01-09";"07";"12";"0";"2";"43";"sendpin";"NOK;011"
"2019-01-09";"07";"12";"0";"2";"43";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"2";"49";"sendpin";"NOK;011"
"2019-01-09";"07";"7";"0";"2";"49";"sendpin";"OK"
"2019-01-09";"07";"6";"0";"2";"140";"sendpin";"NOK;011"
"2019-01-09";"07";"12";"0";"2";"140";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"2";"158";"sendpin";"NOK;011"
"2019-01-09";"07";"3";"0";"2";"158";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"2";"7076";"sendpin";"OK"
"2019-01-09";"07";"6";"0";"2";"7144";"sendpin";"NOK;011"
"2019-01-09";"07";"18";"0";"2";"7144";"sendpin";"OK"
"2019-01-09";"07";"12";"0";"2";"7146";"sendpin";"OK"
"2019-01-09";"07";"2";"0";"31";"1";"sendpin";"NOK;011"
"2019-01-09";"07";"1";"0";"31";"1";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"31";"43";"sendpin";"NOK;011"
"2019-01-09";"07";"5";"0";"31";"43";"sendpin";"OK"
"2019-01-09";"07";"2";"0";"31";"49";"sendpin";"NOK;011"
"2019-01-09";"07";"1";"0";"31";"49";"sendpin";"NOK;012"
"2019-01-09";"07";"5";"0";"31";"49";"sendpin";"OK"
"2019-01-09";"07";"9";"0";"31";"140";"sendpin";"NOK;011"
"2019-01-09";"07";"6";"0";"31";"140";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"31";"158";"sendpin";"NOK;012"
"2019-01-09";"07";"1";"0";"31";"158";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"31";"7144";"sendpin";"OK"
"2019-01-09";"07";"6";"0";"31";"7146";"sendpin";"OK"
"2019-01-09";"07";"4";"0";"40";"24";"sendpin";"NOK;012"
"2019-01-09";"07";"1";"0";"40";"24";"sendpin";"OK"
"2019-01-09";"07";"20";"0";"40";"42";"sendpin";"NOK;011"
"2019-01-09";"07";"31";"0";"40";"42";"sendpin";"OK"
"2019-01-09";"07";"20";"0";"40";"5612";"sendpin";"NOK;011"
"2019-01-09";"07";"2";"0";"40";"5612";"sendpin";"NOK;012"
"2019-01-09";"07";"35";"0";"40";"5612";"sendpin";"OK"
"2019-01-09";"07";"49";"0";"40";"6256";"sendpin";"NOK;011"
"2019-01-09";"07";"53";"0";"40";"6256";"sendpin";"OK"
"2019-01-09";"07";"2";"0";"40";"6258";"sendpin";"NOK;011"
"2019-01-09";"07";"1";"0";"40";"6258";"sendpin";"NOK;012"
"2019-01-09";"07";"9";"0";"40";"6258";"sendpin";"OK"
"2019-01-09";"07";"21";"0";"40";"6732";"sendpin";"NOK;011"
"2019-01-09";"07";"1";"0";"40";"6732";"sendpin";"NOK;012"
"2019-01-09";"07";"52";"0";"40";"6732";"sendpin";"OK"
"2019-01-09";"07";"4";"0";"40";"7150";"sendpin";"NOK;011"
"2019-01-09";"07";"9";"0";"40";"7150";"sendpin";"OK"
"2019-01-09";"07";"9";"0";"40";"7194";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"41";"25";"sendpin";"OK"
"2019-01-09";"07";"4";"0";"41";"26";"sendpin";"NOK;011"
"2019-01-09";"07";"4";"0";"41";"26";"sendpin";"OK"
"2019-01-09";"07";"2";"0";"41";"27";"sendpin";"NOK;011"
"2019-01-09";"07";"3";"0";"41";"27";"sendpin";"OK"
"2019-01-09";"07";"6";"0";"41";"31";"sendpin";"NOK;011"
"2019-01-09";"07";"4";"0";"41";"31";"sendpin";"NOK;012"
"2019-01-09";"07";"16";"0";"41";"31";"sendpin";"OK"
"2019-01-09";"07";"6";"0";"41";"41";"sendpin";"NOK;011"
"2019-01-09";"07";"8";"0";"41";"41";"sendpin";"OK"
"2019-01-09";"07";"28";"0";"41";"47";"sendpin";"NOK;011"
"2019-01-09";"07";"3";"0";"41";"47";"sendpin";"NOK;012"
"2019-01-09";"07";"14";"0";"41";"47";"sendpin";"OK"
"2019-01-09";"07";"4";"0";"41";"51";"sendpin";"NOK;011"
"2019-01-09";"07";"22";"0";"41";"51";"sendpin";"OK"
"2019-01-09";"07";"11";"0";"41";"124";"sendpin";"NOK;011"
"2019-01-09";"07";"7";"0";"41";"124";"sendpin";"OK"
"2019-01-09";"07";"28";"0";"41";"6118";"sendpin";"NOK;011"
"2019-01-09";"07";"24";"0";"41";"6118";"sendpin";"OK"
"2019-01-09";"07";"6";"0";"41";"7242";"sendpin";"NOK;006"
"2019-01-09";"07";"1";"0";"43";"23";"sendpin";"NOK;002"
"2019-01-09";"07";"1";"0";"46";"26";"sendpin";"NOK;011"
"2019-01-09";"07";"2";"0";"46";"26";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"46";"27";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"46";"46";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"46";"51";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"46";"124";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"46";"6118";"sendpin";"NOK;011"
"2019-01-09";"07";"9";"0";"46";"6118";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"53";"7268";"sendpin";"NOK;011"
"2019-01-09";"07";"6";"0";"53";"7268";"sendpin";"OK"
"2019-01-09";"07";"4";"0";"57";"7414";"sendpin";"NOK;011"
"2019-01-09";"07";"34";"0";"57";"7414";"sendpin";"OK"
"2019-01-09";"07";"32";"0";"71";"44";"sendpin";"NOK;011"
"2019-01-09";"07";"20";"0";"71";"44";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"71";"119";"sendpin";"NOK;006"
"2019-01-09";"07";"27";"0";"71";"119";"sendpin";"NOK;011"
"2019-01-09";"07";"30";"0";"71";"119";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"71";"145";"sendpin";"NOK;011"
"2019-01-09";"07";"10";"0";"71";"145";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"71";"146";"sendpin";"OK"
"2019-01-09";"07";"6";"0";"71";"5624";"sendpin";"NOK;011"
"2019-01-09";"07";"13";"0";"71";"5624";"sendpin";"OK"
"2019-01-09";"07";"5";"0";"71";"6450";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"71";"6692";"sendpin";"NOK;011"
"2019-01-09";"07";"2";"0";"71";"6692";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"71";"7088";"sendpin";"NOK;006"
"2019-01-09";"07";"3";"0";"71";"7088";"sendpin";"NOK;011"
"2019-01-09";"07";"20";"0";"71";"7088";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"71";"7240";"sendpin";"NOK;011"
"2019-01-09";"07";"7";"0";"71";"7240";"sendpin";"OK"
"2019-01-09";"07";"4";"0";"71";"7292";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"71";"7294";"sendpin";"NOK;006"
"2019-01-09";"07";"10";"0";"71";"7294";"sendpin";"NOK;011"
"2019-01-09";"07";"24";"0";"71";"7294";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"92";"206";"sendpin";"OK"
"2019-01-09";"07";"7";"0";"92";"6076";"sendpin";"NOK;006"
"2019-01-09";"07";"37";"0";"92";"6076";"sendpin";"NOK;011"
"2019-01-09";"07";"48";"0";"92";"6076";"sendpin";"OK"
"2019-01-09";"07";"6";"0";"93";"206";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"93";"6076";"sendpin";"NOK;006"
"2019-01-09";"07";"58";"0";"93";"6076";"sendpin";"NOK;011"
"2019-01-09";"07";"63";"0";"93";"6076";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"93";"7134";"sendpin";"OK"
"2019-01-09";"07";"2";"0";"93";"7266";"sendpin";"NOK;011"
"2019-01-09";"07";"1";"0";"93";"7266";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"93";"7392";"sendpin";"OK"
"2019-01-09";"07";"10";"0";"94";"7134";"sendpin";"NOK;011"
"2019-01-09";"07";"36";"0";"94";"7134";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"1022";"53";"sendpin";"NOK;003"
"2019-01-09";"07";"8";"0";"1022";"53";"sendpin";"NOK;004"
"2019-01-09";"07";"18";"0";"1022";"53";"sendpin";"NOK;006"
"2019-01-09";"07";"50";"0";"1022";"53";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"1022";"123";"sendpin";"OK"
"2019-01-09";"07";"6";"0";"1022";"198";"sendpin";"NOK;006"
"2019-01-09";"07";"3";"0";"1022";"198";"sendpin";"NOK;011"
"2019-01-09";"07";"16";"0";"1022";"198";"sendpin";"OK"
"2019-01-09";"07";"8";"0";"1023";"53";"sendpin";"NOK;004"
"2019-01-09";"07";"5";"0";"1023";"53";"sendpin";"NOK;006"
"2019-01-09";"07";"1";"0";"1023";"53";"sendpin";"NOK;011"
"2019-01-09";"07";"30";"0";"1023";"53";"sendpin";"OK"
"2019-01-09";"07";"2";"0";"1023";"198";"sendpin";"NOK;003"
"2019-01-09";"07";"6";"0";"1023";"198";"sendpin";"OK"
"2019-01-09";"07";"36";"0";"1024";"121";"sendpin";"OK"
"2019-01-09";"07";"9";"0";"1024";"200";"sendpin";"NOK;003"
"2019-01-09";"07";"10";"0";"1024";"200";"sendpin";"NOK;004"
"2019-01-09";"07";"7";"0";"1024";"200";"sendpin";"NOK;011"
"2019-01-09";"07";"130";"0";"1024";"200";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"1024";"7278";"sendpin";"NOK;003"
"2019-01-09";"07";"13";"0";"1024";"7278";"sendpin";"NOK;004"
"2019-01-09";"07";"1";"0";"1024";"7278";"sendpin";"NOK;006"
"2019-01-09";"07";"4";"0";"1024";"7278";"sendpin";"NOK;011"
"2019-01-09";"07";"72";"0";"1024";"7278";"sendpin";"OK"
"2019-01-09";"07";"1";"0";"1025";"121";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"1025";"200";"sendpin";"NOK;003"
"2019-01-09";"07";"1";"0";"1025";"200";"sendpin";"NOK;004"
"2019-01-09";"07";"1";"0";"1025";"200";"sendpin";"NOK;011"
"2019-01-09";"07";"58";"0";"1025";"200";"sendpin";"OK"
"2019-01-09";"07";"3";"0";"1025";"7278";"sendpin";"NOK;003"
"2019-01-09";"07";"1";"0";"1025";"7278";"sendpin";"NOK;004"
"2019-01-09";"07";"50";"0";"1025";"7278";"sendpin";"OK"
